'I hope the center of the city have lots of people in the future .',I
'I hope the center of the city has lots of people in the future .',C
'Here is the books I read .',I
'Here are the books I read .',C
'She seems like she really like the beach .',I
'She seems like she really likes the beach .',C
'It 's very quiet around my apartment because the roads is located away from it .',I
'It 's very quiet around my apartment because the roads are located away from it .',C
'As its name suggest , they live in Africa , and in the UK they are rather rare .',I
'As its name suggests , they live in Africa , and in the UK they are rather rare .',C
'And all the food were his hometown 's specialties .',I
'And all the food was his hometown 's specialties .',C
'So , what have been changed now ?',I
'So , what has been changed now ?',C
'I think both is cool .',I
'I think both are cool .',C
'which reflect',I
'which reflects',C
'Is there any other ways of using time efficiently that you recommend ?',I
'Are there any other ways of using time efficiently that you recommend ?',C
'Because they looks so busy .',I
'Because they look so busy .',C
'Also , the blood - type creed may have something to do with the Japanese culture in which everyone have to behave uniformly .',I
'Also , the blood - type creed may have something to do with the Japanese culture in which everyone has to behave uniformly .',C
'The book consist of illustrations , novels , and comics .',I
'The book consists of illustrations , novels , and comics .',C
'Do you think your english speaking skills has improved ?',I
'Do you think your english speaking skills have improved ?',C
'I think a lot of writing exercises was effective .',I
'I think a lot of writing exercises were effective .',C
'There are a lot of milk next to some cheese on a plate in the fridge .',I
'There is a lot of milk next to some cheese on a plate in the fridge .',C
'But she want me to tell her all about it .',I
'But she wants me to tell her all about it .',C
'Jason Reitman have a great talent .',I
'Jason Reitman has a great talent .',C
'Parents is very important when children grow up .',I
'Parents are very important when children grow up .',C
'There is a man who suddenly want to write a poem about you .',I
'There is a man who suddenly wants to write a poem about you .',C
'This kind of things often happen on Lang - 8 .',I
'This kind of things often happens on Lang - 8 .',C
'A type people has exact character .',I
'A type people have exact character .',C
'On the other hand , entering a school early have some drawbacks .',I
'On the other hand , entering a school early has some drawbacks .',C
'He ate both of them and he said , `` They were tasty but guinea pigs has many small bones so it is hard to eat ``',I
'He ate both of them and he said , `` They were tasty but guinea pigs have many small bones so it is hard to eat ``',C
'On my way to the office , a road race were taking place and the road was closed .',I
'On my way to the office , a road race was taking place and the road was closed .',C
'Here are my feedback after taking 1 lesson :',I
'Here is my feedback after taking 1 lesson :',C
'are located near my place , and watch the videos or listen to the',I
'is located near my place , and watch the videos or listen to the',C
'The news say over 10000 people would die .',I
'The news says over 10000 people would die .',C
'Type O : big - hearted and hate losing',I
'Type O : big - hearted and hates losing',C
'They tweets automatically .',I
'They tweet automatically .',C
'Kyoto City have many old temples and shrines .',I
'Kyoto City has many old temples and shrines .',C
'Does language classes work ?',I
'Do language classes work ?',C
'Every teacher want motivated students of course .',I
'Every teacher wants motivated students of course .',C
'I always eat lunch in the student canteen , which have a nice menu .',I
'I always eat lunch in the student canteen , which has a nice menu .',C
'My boyfriend have sleeping problem , so I will not make him unhappy in the evening .',I
'My boyfriend has sleeping problem , so I will not make him unhappy in the evening .',C
'There were someone who hugged you before me .',I
'There was someone who hugged you before me .',C
'There were someone who kissed you before me .',I
'There was someone who kissed you before me .',C
'But my town mayor have many relationships and can not stop .',I
'But my town mayor has many relationships and can not stop .',C
'The fish here is very hungry , so they will take the bite as fast as I get the hook into the water .',I
'The fish here are very hungry , so they will take the bite as fast as I get the hook into the water .',C
'Therefore , as the examples above illustrates , I strongly believe that teachers are the biggest help you can have .',I
'Therefore , as the examples above illustrate , I strongly believe that teachers are the biggest help you can have .',C
'So I make it a rule to answer `` I was a weeder `` if someone ask me `` Which position did you play ? ``',I
'So I make it a rule to answer `` I was a weeder `` if someone asks me `` Which position did you play ? ``',C
'However , there 's no evidence that anime have decreased the birth rate of Japan .',I
'However , there 's no evidence that anime has decreased the birth rate of Japan .',C
'The anatomy of the drawing still have to be improved ,',I
'The anatomy of the drawing still has to be improved ,',C
'Admittedly , Japan boast wide - ranging AV that 's viral with the advent of the Internet throughout the world .',I
'Admittedly , Japan boasts wide - ranging AV that 's viral with the advent of the Internet throughout the world .',C
'Once my older daughter opened it , she realised that there were one letter hidden in each page 's picture and there was a Japanese lady 's name YOSHIMI hidden in the last page 's picture .',I
'Once my older daughter opened it , she realised that there was one letter hidden in each page 's picture and there was a Japanese lady 's name YOSHIMI hidden in the last page 's picture .',C
'In Thailand , our country want to compete with other Asian countries to be a winner .',I
'In Thailand , our country wants to compete with other Asian countries to be a winner .',C
'What 's the outcome when Thailand win the situation .',I
'What 's the outcome when Thailand wins the situation .',C
'Our digital wave never stop sending to find more social network .',I
'Our digital wave never stops sending to find more social network .',C
'How fast your life have run for today ?',I
'How fast your life has run for today ?',C
'He know about everything .',I
'He knows about everything .',C
'If someone have any good advice for me , please help me .',I
'If someone has any good advice for me , please help me .',C
'This research heavily hang over me but I like researching .',I
'This research heavily hangs over me but I like researching .',C
'Nature make us healthy .',I
'Nature makes us healthy .',C
'My last shoes was worn - out due to trainings .',I
'My last shoes were worn - out due to trainings .',C
'But I wonder , how many customers will they lose before this system become effective and efficient .',I
'But I wonder , how many customers will they lose before this system becomes effective and efficient .',C
'My timetable are very hard ! !',I
'My timetable is very hard ! !',C
'`` BIKUNI `` is a sister who work for Buddha .',I
'`` BIKUNI `` is a sister who works for Buddha .',C
'I hope she come back tomorrow for my wife .',I
'I hope she comes back tomorrow for my wife .',C
'My sister have a cold now .',I
'My sister has a cold now .',C
'I met a foreigner who want to learn Chinese .',I
'I met a foreigner who wants to learn Chinese .',C
'I 'm so excited because I love to help anybody who want to learn Chinese .',I
'I 'm so excited because I love to help anybody who wants to learn Chinese .',C
'Nobody use iPad for 2 years .',I
'Nobody uses iPad for 2 years .',C
'I hope he call me tomorrow .',I
'I hope he calls me tomorrow .',C
'My hobby is reading books and swimming .',I
'My hobby are reading books and swimming .',C
'I lives in Okinawa .',I
'I live in Okinawa .',C
'boss . . . oh he come in agian .',I
'boss . . . oh he comes in agian .',C
'My books is almost novels .',I
'My books are almost novels .',C
'there are no choice but to dub .',I
'there is no choice but to dub .',C
'She said that she want to be mixed up with various people .',I
'She said that she wants to be mixed up with various people .',C
'I am a middle aged Japanese home maker who want to improve English .',I
'I am a middle aged Japanese home maker who wants to improve English .',C
'What I want never disappear .',I
'What I want never disappears .',C
'I like working here after classes , even if I 'm tired , because it feels nice to be surrounded by people who likes languages .',I
'I like working here after classes , even if I 'm tired , because it feels nice to be surrounded by people who like languages .',C
'Tears is swimming in my heart !',I
'Tears are swimming in my heart !',C
'There were fog over the river .',I
'There was fog over the river .',C
'There were a lot of traffic .',I
'There was a lot of traffic .',C
'Their reactions to my words is always variable and beyond my expectation .',I
'Their reactions to my words are always variable and beyond my expectation .',C
'Fresh and cool air are coming to us .',I
'Fresh and cool air is coming to us .',C
'It make me depressed',I
'It makes me depressed',C
'I hope spring come soon .',I
'I hope spring comes soon .',C
'There is some English learning books , some English movies , and some English learning game soft .',I
'There are some English learning books , some English movies , and some English learning game soft .',C
'Your brain do n't work that way .',I
'Your brain does n't work that way .',C
'The fireworks in Kobe has been held 39 times .',I
'The fireworks in Kobe have been held 39 times .',C
'My wife , she work too . . .',I
'My wife , she works too . . .',C
'I hope I can find a Korean who are willing to record for my research today .',I
'I hope I can find a Korean who is willing to record for my research today .',C
'The whole world have more and more pollution .',I
'The whole world has more and more pollution .',C
'In the final inning , my team made two errors , and that I made a throwing error that leads to even score .',I
'In the final inning , my team made two errors , and that I made a throwing error that lead to even score .',C
'Now , there is so many shrines in Japan .',I
'Now , there are so many shrines in Japan .',C
'Each shrine have gods .',I
'Each shrine has gods .',C
'It means that Japan have so many gods .',I
'It means that Japan has so many gods .',C
'In brief , I am a guy who love',I
'In brief , I am a guy who loves',C
'I 've been having conversations with people who wants to learn my native language . .',I
'I 've been having conversations with people who want to learn my native language . .',C
'we was shivering in the cold weather .',I
'we were shivering in the cold weather .',C
'I am a working mother who have two kids .',I
'I am a working mother who has two kids .',C
'Today I were ill . . .',I
'Today I was ill . . .',C
'There is many vending machines in Japan .',I
'There are many vending machines in Japan .',C
'But who have to pay ?',I
'But who has to pay ?',C
'but she have to teach them .',I
'but she has to teach them .',C
'In my opinion , all the memories is wealth to me now .',I
'In my opinion , all the memories are wealth to me now .',C
'The food were delicious , my friend was happy .',I
'The food was delicious , my friend was happy .',C
'The most important languages I think is Mandarin and English .',I
'The most important languages I think are Mandarin and English .',C
'France resemble Japan , I think .',I
'France resembles Japan , I think .',C
'Many people was enjoying the event .',I
'Many people were enjoying the event .',C
'But I were wrong about that .',I
'But I was wrong about that .',C
'Nana 's daddy said to her gently `` Oh , you 're getting nervous . `` Now she likes this sentence very much and sometimes use it .',I
'Nana 's daddy said to her gently `` Oh , you 're getting nervous . `` Now she likes this sentence very much and sometimes uses it .',C
'When someone say to me `` I thought you 're a college student `` at the first meeting ,',I
'When someone says to me `` I thought you 're a college student `` at the first meeting ,',C
'But the channels does n't exist all the time .',I
'But the channels do n't exist all the time .',C
'Not literally share but someone who have the same secret can easily imagine the background of the secret .',I
'Not literally share but someone who has the same secret can easily imagine the background of the secret .',C
'I do n't know if anybody here have the same problem .',I
'I do n't know if anybody here has the same problem .',C
'or who want to swap languages ON A REGULAR BASIS . . .',I
'or who wants to swap languages ON A REGULAR BASIS . . .',C
'Do you agree or disagree that borrowing money from your friend harms or destroy the relationship with your friend ?',I
'Do you agree or disagree that borrowing money from your friend harms or destroys the relationship with your friend ?',C
'The temperature decline very quickly .',I
'The temperature declines very quickly .',C
'Do you know why mario always wear that hat ? ?',I
'Do you know why mario always wears that hat ? ?',C
'Later , he said , `` Your eyes is 100 % normal .',I
'Later , he said , `` Your eyes are 100 % normal .',C
'All classes was finished at 5 : 10 pm .',I
'All classes were finished at 5 : 10 pm .',C
'It mean `` imitate `` , right ?',I
'It means `` imitate `` , right ?',C
'They lives in a house which stands on a hill .',I
'They live in a house which stands on a hill .',C
'I like writing and reading letters from my friends and family who lives far from me .',I
'I like writing and reading letters from my friends and family who live far from me .',C
'Who get it ?',I
'Who gets it ?',C
'Your step make me cheerful .',I
'Your step makes me cheerful .',C
'Foods in Thailand was mostly very hot !',I
'Foods in Thailand were mostly very hot !',C
'This situation bother me .',I
'This situation bothers me .',C
'Browsing through these books and magazines help me broaden my point of view .',I
'Browsing through these books and magazines helps me broaden my point of view .',C
'But I just ca n't focus on it and my heart beat very quickly .',I
'But I just ca n't focus on it and my heart beats very quickly .',C
'If it remain there , I might get it .',I
'If it remains there , I might get it .',C
'My boss and auditor was very nervous ,',I
'My boss and auditor were very nervous ,',C
'He likes oily food and smoking a lot .',I
'He likes oily food and smokes a lot .',C
'No One Care about Dogs',I
'No One Cares about Dogs',C
'It snow at least once a year in Osaka .',I
'It snows at least once a year in Osaka .',C
'I must do my English homework which take a lot of time to finish .',I
'I must do my English homework which takes a lot of time to finish .',C
'The article were written by Howard Cant with the title `` None of us is as smart as all of us `` .',I
'The article was written by Howard Cant with the title `` None of us is as smart as all of us `` .',C
'But I guess it also means dreams and plans , which is beautiful .',I
'But I guess it also means dreams and plans , which are beautiful .',C
'After earthquake , everything are slowly getting back to normal life .',I
'After earthquake , everything is slowly getting back to normal life .',C
'It will probably be 6 months before it come in .',I
'It will probably be 6 months before it comes in .',C
'My roof and roof light windows was loaded with snow .',I
'My roof and roof light windows were loaded with snow .',C
'I 'm glad there were n't any big problems .',I
'I 'm glad there was n't any big problems .',C
'Many people pass by him , but no one buy his products .',I
'Many people pass by him , but no one buys his products .',C
'( You know , the rains of Korean summers is very very heavy and strong . )',I
'( You know , the rains of Korean summers are very very heavy and strong . )',C
'After dinner I goes to kitchen and clear all the dishes right away ! ``',I
'After dinner I go to kitchen and clear all the dishes right away ! ``',C
'It discuss some serious issues with humorous dialogue and lyrics .',I
'It discusses some serious issues with humorous dialogue and lyrics .',C
'My husband were working at home so he set an alarm for the time that we had to leave home .',I
'My husband was working at home so he set an alarm for the time that we had to leave home .',C
'They always makes me feel fine .',I
'They always make me feel fine .',C
'It also support English and Traditional Chinese .',I
'It also supports English and Traditional Chinese .',C
'The book say , if you memorize speeches about yourself ,',I
'The book says , if you memorize speeches about yourself ,',C
'These words come to your mouth automatically , the book say .',I
'These words come to your mouth automatically , the book says .',C
'He give me very strong motivation .',I
'He gives me very strong motivation .',C
'Feelings is the most important thing , I think .',I
'Feelings are the most important thing , I think .',C
'One of my friends are going to go back to his hometown , so we drank',I
'One of my friends is going to go back to his hometown , so we drank',C
'I hope this device change my life .',I
'I hope this device changes my life .',C
'If there were no chocolate ,',I
'If there was no chocolate ,',C
'It leave a room smelling wonderful .',I
'It leaves a room smelling wonderful .',C
'If there are your favorite girl ( or boy )',I
'If there is your favorite girl ( or boy )',C
'( But our life are going well ! !',I
'( But our life is going well ! !',C
'Does it mean that a relationship between you and me are over ?',I
'Does it mean that a relationship between you and me is over ?',C
'A lot of companies is joining this industry .',I
'A lot of companies are joining this industry .',C
'The words I always say to myself is ' Not today , but someday ' .',I
'The words I always say to myself are ' Not today , but someday ' .',C
'but whenever he can relax ( although it is rare ) , he show his great potential fully .',I
'but whenever he can relax ( although it is rare ) , he shows his great potential fully .',C
'I rode a train that go in the forest .',I
'I rode a train that goes in the forest .',C
'Japanese people near Street performer was naturally sitting down',I
'Japanese people near Street performer were naturally sitting down',C
'But Candy never act this way !',I
'But Candy never acts this way !',C
'But I am not as strong as everybody say .',I
'But I am not as strong as everybody says .',C
'But until the vaccine come out on the market ( July ~ August ) , we have to be careful .',I
'But until the vaccine comes out on the market ( July ~ August ) , we have to be careful .',C
'Australian English have little accent or dialect',I
'Australian English has little accent or dialect',C
'According to them , Australian English have little accent or dialect .',I
'According to them , Australian English has little accent or dialect .',C
'Therefore , FUJIYAMA has two colors which is green and white .',I
'Therefore , FUJIYAMA has two colors which are green and white .',C
'my diary start ! !',I
'my diary starts ! !',C
'The author modify the software and developed a completely different version specially for every presentation opportunity .',I
'The author modifies the software and developed a completely different version specially for every presentation opportunity .',C
'Here is today 's tweets .',I
'Here are today 's tweets .',C
'parenthesis is from wikipedia .',I
'parenthesis are from wikipedia .',C
'Who paint the beautiful pictures except my way back to home ?',I
'Who paints the beautiful pictures except my way back to home ?',C
'He always understand me .',I
'He always understands me .',C
'I rode a bicycle in the town just like when I was a boy .',I
'I rode a bicycle in the town just like when I were a boy .',C
'Since then , most Japanese cyclists has been corrupt .',I
'Since then , most Japanese cyclists have been corrupt .',C
'They looks happy , so I feel happy .',I
'They look happy , so I feel happy .',C
'Somen is white thin Japanese noodles .',I
'Somen are white thin Japanese noodles .',C
'Even though there are government funding for museums and art galleries , it is much better to have other incomes from the public .',I
'Even though there is government funding for museums and art galleries , it is much better to have other incomes from the public .',C
'If something bring you back to the cruel world , take it easy , have a chocolate !',I
'If something brings you back to the cruel world , take it easy , have a chocolate !',C
'my heart rain too .',I
'my heart rains too .',C
'I think both of them means `` I agree with you ``',I
'I think both of them mean `` I agree with you ``',C
'The answer is as follow :',I
'The answer is as follows :',C
'Isaka write mystery stories .',I
'Isaka writes mystery stories .',C
'She possibly understand both English and Japanese .',I
'She possibly understands both English and Japanese .',C
'I am looking forward to seeing friends who has n't seen me for a while at the party .',I
'I am looking forward to seeing friends who have n't seen me for a while at the party .',C
'Do you think this club have your ancestors ? `` .',I
'Do you think this club has your ancestors ? `` .',C
'After graduating junior high , I rarely plays it .',I
'After graduating junior high , I rarely play it .',C
'but he always say `` hello `` when he meet me in front of other people .',I
'but he always say `` hello `` when he meets me in front of other people .',C
'Actually , I still dislike him and I know he also dislike me .',I
'Actually , I still dislike him and I know he also dislikes me .',C
'They looks very romantic !',I
'They look very romantic !',C
'I hope the good news come again soon from the school .',I
'I hope the good news comes again soon from the school .',C
'nobody want to know me .',I
'nobody wants to know me .',C
'There is so many people !',I
'There are so many people !',C
'Last night , there was big Hanabi festivals in my town .',I
'Last night , there were big Hanabi festivals in my town .',C
'Maybe that 's why I has some sympathy for him',I
'Maybe that 's why I have some sympathy for him',C
'My online name here is Osha , which come from the name of my hometown .',I
'My online name here is Osha , which comes from the name of my hometown .',C
'Usually China do n't import horror movies .',I
'Usually China does n't import horror movies .',C
'she only get up when she smells something delicious .',I
'she only gets up when she smells something delicious .',C
'The Japanese is not good at the pronunciation of English .',I
'The Japanese are not good at the pronunciation of English .',C
'And , the Japanese is sheepish .',I
'And , the Japanese are sheepish .',C
'SONY ONLINE ENTERTAINMENT was hacked by someone and personal data were leaked .',I
'SONY ONLINE ENTERTAINMENT was hacked by someone and personal data was leaked .',C
'Sometimes their writings make me happy .',I
'Sometimes their writings makes me happy .',C
'Because today is the day in which my girlfriend come home .',I
'Because today is the day in which my girlfriend comes home .',C
'I am a contract worker who live in Tokyo .',I
'I am a contract worker who lives in Tokyo .',C
'My family keep saying `` I ca n't read it ! ``',I
'My family keeps saying `` I ca n't read it ! ``',C
'time go by',I
'time goes by',C
'My friend is from china but she want to improve her korean language .',I
'My friend is from china but she wants to improve her korean language .',C
'You can do it as a small project while you keeps your job .',I
'You can do it as a small project while you keep your job .',C
'There are a judge ( I am not sure if the judge is phony ) , a plaintiff , a defense and some audience .',I
'There is a judge ( I am not sure if the judge is phony ) , a plaintiff , a defense and some audience .',C
'Her family back her up all the time .',I
'Her family backs her up all the time .',C
'He does n't understand me , and he always laugh my dream .',I
'He does n't understand me , and he always laughs my dream .',C
'I need to buy some garbage boxes so that it become easy to separate garbage ! !',I
'I need to buy some garbage boxes so that it becomes easy to separate garbage ! !',C
'After a few years , he gathered members who was with him , and finally took down their boss .',I
'After a few years , he gathered members who were with him , and finally took down their boss .',C
'12 ) She deny breaking the vase .',I
'12 ) She denies breaking the vase .',C
'Safari do n't work to correct a diary .',I
'Safari does n't work to correct a diary .',C
'Also eating pineapple and mango have some advantages .',I
'Also eating pineapple and mango has some advantages .',C
'In the morming , after my Grammar Class , my teacher who teaches me the conversation asked me where is your glasses ?',I
'In the morming , after my Grammar Class , my teacher who teaches me the conversation asked me where are your glasses ?',C
'It 's lucky that they does n't ask me for money again .',I
'It 's lucky that they do n't ask me for money again .',C
'Because everyone seem happy .',I
'Because everyone seems happy .',C
'I wanted my friends who is studying foreign languages like me to come to my blog and talk with me using other languages at the beginning of the year .',I
'I wanted my friends who are studying foreign languages like me to come to my blog and talk with me using other languages at the beginning of the year .',C
'bt the restaurant were full .',I
'bt the restaurant was full .',C
'Everyday is like a new start and I hope everyone enjoy it .',I
'Everyday is like a new start and I hope everyone enjoys it .',C
'Jokes can get you into a lot of trouble if they are inappropriate , and sometimes they 're just not funny and nobody laugh .',I
'Jokes can get you into a lot of trouble if they are inappropriate , and sometimes they 're just not funny and nobody laughs .',C
'' No , it doe n't work , ' he said .',I
'' No , it does n't work , ' he said .',C
'But still , that do n't mean that I like the experiment .',I
'But still , that does n't mean that I like the experiment .',C
'I want many friends who likes KATUDON .',I
'I want many friends who like KATUDON .',C
'If someone know about Victoria , Canada , give me some advice ! !',I
'If someone knows about Victoria , Canada , give me some advice ! !',C
'For example , a boss sometimes say `` have you done that ? `` suddenly .',I
'For example , a boss sometimes says `` have you done that ? `` suddenly .',C
'But the films was really expensive .',I
'But the films were really expensive .',C
'I have realized that the sunny day is a grace from God !',I
'I have realized that the sunny day are a grace from God !',C
'When he recover , I want to say thank you to him .',I
'When he recovers , I want to say thank you to him .',C
'I am looking for my job now , so I went to many job explanation ceremony twice a week .',I
'I am looking for my job now , so I went to many job explanation ceremonies twice a week .',C
'Kyoto have many tourist spot .',I
'Kyoto has many tourist spot .',C
'I imagine that this indicates `` Potential customers who is highly possible to use our cruise again . ``',I
'I imagine that this indicates `` Potential customers who are highly possible to use our cruise again . ``',C
'My mother does not want me to have a part - time job because she know I do n't have much free time .',I
'My mother does not want me to have a part - time job because she knows I do n't have much free time .',C
'So there are many restaurants that a commoner like me do n't even know .',I
'So there are many restaurants that a commoner like me does n't even know .',C
'However , there are almost no serious damage around my city .',I
'However , there is almost no serious damage around my city .',C
'One of them who were working at that time said ' ' I want to go back to school to major in Japanese one day ' '',I
'One of them who was working at that time said ' ' I want to go back to school to major in Japanese one day ' '',C
'Pictures is in preparation . . .',I
'Pictures are in preparation . . .',C
'Or is there any other reasons ?',I
'Or are there any other reasons ?',C
'It does n't takes much time .',I
'It does n't take much time .',C
'`` God help those who help themselves ! ``',I
'`` God helps those who help themselves ! ``',C
'Sheep of this country is black ! ! ``',I
'Sheep of this country are black ! ! ``',C
'Having something to struggle with always makes me realise that my abilities is still way under development .',I
'Having something to struggle with always makes me realise that my abilities are still way under development .',C
'The hustle and bustle have gone , and the hush has come .',I
'The hustle and bustle has gone , and the hush has come .',C
'their studying time were too short ! !',I
'their studying time was too short ! !',C
'They has good taste in clothes .',I
'They have good taste in clothes .',C
'he always cheer me up .',I
'he always cheers me up .',C
'He was from America and have lived Japan for twelve years .',I
'He was from America and has lived Japan for twelve years .',C
'who she have never met on the internet .',I
'who she has never met on the internet .',C
'A girl he really loved are very similar to me .',I
'A girl he really loved is very similar to me .',C
'one of the reasons why Japan have been getting weak is the matter of money .',I
'one of the reasons why Japan has been getting weak is the matter of money .',C
'But Lang - 8 do n't have IPhone app .',I
'But Lang - 8 does n't have IPhone app .',C
'But when it comes to speaking to someone who do not know Japanese , I can be a very honest and a friendly person .',I
'But when it comes to speaking to someone who does not know Japanese , I can be a very honest and a friendly person .',C
'If anybody want to learn Chinese ,',I
'If anybody wants to learn Chinese ,',C
'In fact , there is a lot of refugees who can not receive their pension because of the declining birth rate in Japan .',I
'In fact , there are a lot of refugees who can not receive their pension because of the declining birth rate in Japan .',C
'If a new iknow 's iphone apps are published , I 'll become a member soon .',I
'If a new iknow 's iphone apps is published , I 'll become a member soon .',C
'In other words , whole chickens imply that they are not cut by butchers .',I
'In other words , whole chickens implies that they are not cut by butchers .',C
'I seems to feel better today @ @ ~ ~',I
'I seem to feel better today @ @ ~ ~',C
'I hope everybody in the office are nice .',I
'I hope everybody in the office is nice .',C
'After she came back to Tokyo , she said she have a VERY small gift for me in her email .',I
'After she came back to Tokyo , she said she has a VERY small gift for me in her email .',C
'Now there was plenty of people like that .',I
'Now there were plenty of people like that .',C
'Experiencing happiness and sorrow , smile and tears .',I
'Experiencing happiness and sorrow , smiles and tears .',C
'What are the difference ?',I
'What is the difference ?',C
'I 'm a university student who study English and Swedish .',I
'I 'm a university student who studies English and Swedish .',C
'I drives almost every day .',I
'I drive almost every day .',C
'I hope everyone who live in mountain area or remote area can pass through this disaster .',I
'I hope everyone who lives in mountain area or remote area can pass through this disaster .',C
'The smell of lemon make it more tasty .',I
'The smell of lemon makes it more tasty .',C
'I noticed that my followers has been using lang - 8 .',I
'I noticed that my followers have been using lang - 8 .',C
'Anyone has the same problem ? ? ?',I
'Anyone have the same problem ? ? ?',C
'The loud noise come from the windows too .',I
'The loud noise comes from the windows too .',C
'I 'm looking forward to seeing Friends in lang - 8 who lives in L .',I
'I 'm looking forward to seeing Friends in lang - 8 who live in L .',C
'I did n't know how it hurts my eyes .',I
'I did n't know how it hurt my eyes .',C
'One minute for the one who keep on waiting .',I
'One minute for the one who keeps on waiting .',C
'then they is in thailand .',I
'then they are in thailand .',C
'Its looks is cute like an egg .',I
'Its looks are cute like an egg .',C
'I think maybe I am not the man who she prefer .',I
'I think maybe I am not the man who she prefers .',C
'For three days I begin at 8 a . m . and I 'm really sad because it means that I wake up before 7 , but it also imply I finish at 12 ( I have a 4 hour / day part - time job ) .',I
'For three days I begin at 8 a . m . and I 'm really sad because it means that I wake up before 7 , but it also implies I finish at 12 ( I have a 4 hour / day part - time job ) .',C
'What is real friends ?',I
'What are real friends ?',C
'I want to be a great person who can helps and makes people happy !',I
'I want to be a great person who can helps and make people happy !',C
'I know it is because she have been working too hard for the whole family .',I
'I know it is because she has been working too hard for the whole family .',C
'My mother work at the hospital .',I
'My mother works at the hospital .',C
'Seven can be also `` nana . `` Somehow the spice was named `` nanami , `` not `` shichime . `` Does any of you have any idea why ?',I
'Seven can be also `` nana . `` Somehow the spice was named `` nanami , `` not `` shichime . `` Do any of you have any idea why ?',C
'It help me understand what people on a drama say or mean .',I
'It helps me understand what people on a drama say or mean .',C
'I has many likes and dislikes about food .',I
'I have many likes and dislikes about food .',C
'She often eat my food .',I
'She often eats my food .',C
'He is a traditional Japanese man who does n't like it when his wife goes abroad and leave him alone .',I
'He is a traditional Japanese man who does n't like it when his wife goes abroad and leaves him alone .',C
'But whenever we murder insects , nobody think much of it .',I
'But whenever we murder insects , nobody thinks much of it .',C
'Because the food are so delicious .',I
'Because the food is so delicious .',C
'Anyone who want to use the public library can use it .',I
'Anyone who wants to use the public library can use it .',C
'People here loves the sun .',I
'People here love the sun .',C
'The Space Shuttle do four laps around the earth in seven hours .',I
'The Space Shuttle does four laps around the earth in seven hours .',C
'The biggest problem is everyone do not think she is a good person .',I
'The biggest problem is everyone does not think she is a good person .',C
'I must bear the time that it have been so slowly .',I
'I must bear the time that it has been so slowly .',C
'He is 86 years old and live in Brazil ,',I
'He is 86 years old and lives in Brazil ,',C
'Thair voices is very beautiful .',I
'Thair voices are very beautiful .',C
'And the family decide to drive to California .',I
'And the family decides to drive to California .',C
'She can only drinks juice .',I
'She can only drink juice .',C
'When he is here , he always talks with me , and encourage me , I think that 's why I can hang on here for such a long time .',I
'When he is here , he always talks with me , and encourages me , I think that 's why I can hang on here for such a long time .',C
'There was many people there .',I
'There were many people there .',C
'My grandma and grandpa was very pleased',I
'My grandma and grandpa were very pleased',C
'Help me anyone who have interests about Korea or Korean .',I
'Help me anyone who has interests about Korea or Korean .',C
'I am a chinese girl who live in Guangzhou .',I
'I am a chinese girl who lives in Guangzhou .',C
'My wife do n't have enough blood and often feels dizzy .',I
'My wife does n't have enough blood and often feels dizzy .',C
'In short , this report says that Mexican government succeeded in arresting the suspect who are believed to relate with more than 600 murders .',I
'In short , this report says that Mexican government succeeded in arresting the suspect who is believed to relate with more than 600 murders .',C
'Actually , there was some problems .',I
'Actually , there were some problems .',C
'It still make me sad .',I
'It still makes me sad .',C
'For example , when something happens to us , especially which we do not expect to , there is always a gloomy image picturing in our mind - - in other word , the disadvantages of the event are the first consideration .',I
'For example , when something happen to us , especially which we do not expect to , there is always a gloomy image picturing in our mind - - in other word , the disadvantages of the event are the first consideration .',C
'My English teacher teach the English textbook so simple and there are hardly any notes in my book .',I
'My English teacher teaches the English textbook so simple and there are hardly any notes in my book .',C
'In fact , the more we use it , the hotter the outside air become .',I
'In fact , the more we use it , the hotter the outside air becomes .',C
'Enough have been said about English , the language spoken all over the globe .',I
'Enough has been said about English , the language spoken all over the globe .',C
'I went cycling around Fuji Five Lakes , which surrounds Mt .',I
'I went cycling around Fuji Five Lakes , which surround Mt .',C
'The Japanese government says it will quickly decide on whether to evacuate more people from areas around the Fukushima Daiichi nuclear plant which have radiation levels exceeding the state limit .',I
'The Japanese government says it will quickly decide on whether to evacuate more people from areas around the Fukushima Daiichi nuclear plant which has radiation levels exceeding the state limit .',C
'if he do not come back , I will go to Brazil to drag him back',I
'if he does not come back , I will go to Brazil to drag him back',C
'Actually my brain do n't allow it',I
'Actually my brain does n't allow it',C
'He inspect our class , sometimes he explains .',I
'He inspects our class , sometimes he explains .',C
'Since ancient times people has been trying to measure the time .',I
'Since ancient times people have been trying to measure the time .',C
'They means nothing to us .',I
'They mean nothing to us .',C
'Oh , only one of them need to be written in English .',I
'Oh , only one of them needs to be written in English .',C
'Oh , , , still it confuse me - - - - - - ^ ^ ; ;',I
'Oh , , , still it confuses me - - - - - - ^ ^ ; ;',C
'Japanese people is tough and powerful .',I
'Japanese people are tough and powerful .',C
'Each runner run long distance .',I
'Each runner runs long distance .',C
'But my family do n't think so .',I
'But my family does n't think so .',C
'have your friend already booked the ticket for the show ? ?',I
'Has your friend already booked the ticket for the show ? ?',C
'And if there are another field I should choose ?',I
'And if there is another field I should choose ?',C
'Then death comes , and one wish to go back to the first 25 years .',I
'Then death comes , and one wishes to go back to the first 25 years .',C
